side,row,col,board_no,socket,label,shift
front,3,11,144,30,144-30,0.5
front,4,11,144,33,144-33,0.5
front,5,11,144,34,144-34,0.5
front,6,12,144,35,144-35,0.5
front,6,10,144,36,144-36,0.5
front,5,9,144,39,144-39,0.5
front,6,8,144,43,144-43,0.5
front,5,7,144,46,144-46,0.5
front,5,6,144,50,144-50,0.5
front,5,5,144,53,144-53,0.5
front,6,4,144,56,144-56,0.5
front,6,3,144,57,144-57,0.5
front,5,3,144,58,144-58,0.5
front,5,2,144,59,144-59,0.5
front,5,1,144,60,144-60,0.5
back,3,10,145,1,145-01,0.5
back,3,11,145,2,145-02,0.5
back,2,11,145,3,145-03,0.5
back,1,12,145,4,145-04,0.5
back,0,12,145,5,145-05,0.5
back,0,11,145,6,145-06,0.5
back,0,9,145,7,145-07,0.5
back,2,9,145,8,145-08,0.5
back,3,9,145,9,145-09,0.5
back,0,8,145,10,145-10,0.5
back,2,8,145,11,145-11,0.5
back,0,7,145,13,145-13,0.5
back,2,7,145,14,145-14,0.5
back,2,6,145,16,145-16,0.5
back,0,6,145,17,145-17,0.5
back,2,5,145,19,145-19,0.5
back,0,5,145,20,145-20,0.5
back,2,4,145,22,145-22,0.5
back,0,4,145,23,145-23,0.5
back,0,3,145,24,145-24,0.5
back,0,2,145,25,145-25,0.5
back,0,1,145,26,145-26,0.5
back,1,1,145,27,145-27,0.5
back,2,1,145,28,145-28,0.5
back,3,1,145,29,145-29,0.5
back,3,3,145,30,145-30,0.5
back,4,3,145,32,145-32,0.5
back,4,1,145,33,145-33,0.5
back,5,1,145,34,145-34,0.5
back,5,3,145,35,145-35,0.5
back,6,2,145,36,145-36,0.5
back,6,4,145,39,145-39,0.5
back,4,4,145,40,145-40,0.5
back,4,5,145,42,145-42,0.5
back,6,5,145,43,145-43,0.5
back,5,6,145,46,145-46,0.5
back,4,6,145,47,145-47,0.5
back,4,7,145,49,145-49,0.5
back,6,7,145,50,145-50,0.5
back,6,8,145,53,145-53,0.5
back,4,8,145,54,145-54,0.5
back,4,9,145,55,145-55,0.5
back,5,9,145,56,145-56,0.5
back,4,10,145,57,145-57,0.5
back,5,10,145,58,145-58,0.5
back,5,11,145,59,145-59,0.5
back,5,12,145,60,145-60,0.5
back,4,12,146,1,146-01,0.5
back,3,12,146,2,146-02,0.5
back,2,10,146,3,146-03,0.5
back,2,12,146,4,146-04,0.5
back,1,11,146,5,146-05,0.5
back,1,10,146,6,146-06,0.5
back,0,10,146,7,146-07,0.5
back,1,9,146,8,146-08,0.5
back,3,8,146,10,146-10,0.5
back,1,8,146,11,146-11,0.5
back,3,7,146,13,146-13,0.5
back,1,7,146,14,146-14,0.5
back,1,6,146,16,146-16,0.5
back,3,6,146,17,146-17,0.5
back,1,5,146,19,146-19,0.5
back,3,5,146,20,146-20,0.5
back,1,4,146,22,146-22,0.5
back,1,3,146,25,146-25,0.5
back,1,2,146,26,146-26,0.5
back,2,3,146,27,146-27,0.5
back,2,2,146,28,146-28,0.5
back,3,4,146,29,146-29,0.5
back,3,2,146,30,146-30,0.5
back,4,2,146,33,146-33,0.5
back,5,2,146,34,146-34,0.5
back,6,1,146,35,146-35,0.5
back,6,3,146,36,146-36,0.5
back,5,4,146,39,146-39,0.5
back,5,5,146,43,146-43,0.5
back,6,6,146,46,146-46,0.5
back,5,7,146,50,146-50,0.5
back,5,8,146,53,146-53,0.5
back,6,9,146,56,146-56,0.5
back,6,10,146,57,146-57,0.5
back,4,11,146,58,146-58,0.5
back,6,11,146,59,146-59,0.5
back,6,12,146,60,146-60,0.5
