side,row,col,board_no,socket,label,shift
front,3,11,148,47,148-47,0.5
front,3,10,148,48,148-48,0.5
front,3,9,148,49,148-49,0.5
front,4,9,148,50,148-50,0.5
front,4,10,148,51,148-51,0.5
front,4,11,148,52,148-52,0.5
front,4,8,148,53,148-53,0.5
front,5,10,148,54,148-54,0.5
front,5,11,148,55,148-55,0.5
front,5,9,148,56,148-56,0.5
front,6,10,148,57,148-57,0.5
front,5,8,148,58,148-58,0.5
front,6,11,148,59,148-59,0.5
front,6,9,148,60,148-60,0.5
front,6,19,149,1,149-01,0.5
front,6,20,149,2,149-02,0.5
front,5,20,149,3,149-03,0.5
front,6,21,149,4,149-04,0.5
front,6,23,149,5,149-05,0.5
front,6,22,149,6,149-06,0.5
front,5,23,149,7,149-07,0.5
front,5,22,149,8,149-08,0.5
front,5,21,149,9,149-09,0.5
front,4,23,149,10,149-10,0.5
front,4,20,149,11,149-11,0.5
front,4,21,149,12,149-12,0.5
front,4,22,149,13,149-13,0.5
front,3,20,149,14,149-14,0.5
front,3,21,149,15,149-15,0.5
front,3,22,149,16,149-16,0.5
front,3,23,149,17,149-17,0.5
front,2,21,149,18,149-18,0.5
front,2,22,149,19,149-19,0.5
front,2,20,149,20,149-20,0.5
front,1,21,149,21,149-21,0.5
front,2,23,149,22,149-22,0.5
front,1,22,149,23,149-23,0.5
front,1,23,149,24,149-24,0.5
front,0,23,149,25,149-25,0.5
front,0,22,149,26,149-26,0.5
front,0,21,149,27,149-27,0.5
front,1,20,149,28,149-28,0.5
front,0,20,149,29,149-29,0.5
front,1,19,149,31,149-31,0.5
front,0,19,149,32,149-32,0.5
front,0,16,149,36,149-36,0.5
front,0,17,149,37,149-37,0.5
front,0,18,149,38,149-38,0.5
front,1,16,149,39,149-39,0.5
front,1,17,149,40,149-40,0.5
front,1,18,149,41,149-41,0.5
front,2,16,149,42,149-42,0.5
front,2,19,149,43,149-43,0.5
front,2,17,149,44,149-44,0.5
front,2,18,149,45,149-45,0.5
front,3,16,149,46,149-46,0.5
front,3,17,149,47,149-47,0.5
front,3,18,149,48,149-48,0.5
front,3,19,149,49,149-49,0.5
front,4,19,149,50,149-50,0.5
front,4,18,149,51,149-51,0.5
front,4,17,149,52,149-52,0.5
front,4,16,149,53,149-53,0.5
front,5,18,149,54,149-54,0.5
front,5,17,149,55,149-55,0.5
front,5,19,149,56,149-56,0.5
front,5,16,149,57,149-57,0.5
front,6,18,149,58,149-58,0.5
front,6,17,149,59,149-59,0.5
front,6,16,149,60,149-60,0.5
